id,title,authors.name,year,fos.name,n_citation,references,abstract
53e9b042b7602d9703aa4620,MAWL: mobile assisted word-learning,['Pramod Verma'],2012,Computer science,1,['53e9b042b7602d9703aa4620'],In this paper we describe Mobile Assisted Word-Learning (MAWL): An augmented reality based collaborative interface for learning new words using a smartphone.
53e9b061b7602d9703ac6c5a,A miniature vibrotactile sensory substitution device for multifingered hand prosthetics.,"['Christian Cipriani', ""Marco D'Alonzo"", 'Maria Chiara Carrozza']",2012,Computer science,98,['53e9af26b7602d970396095d'],"A multisite, vibrotactile sensory substitution system, that could be used in conjunction with artificial touch sensors in multifingered prostheses, to deliver sensory feedback to upper limb amputees is presented. The system is based on a low cost/power/size smart architecture of off-the-shelf miniaturized vibration motors; the main novelty is that it is able to generate stimuli where both vibratio..."
53e9b089b7602d9703af1909,The Rocky Road towards a Swedish FrameNet - Creating SweFN.,"['Karin Friberg Heppin', 'Maria Toporowska Gronostaj']",2012,Computer science,8,[],"The Swedish FrameNet project, SweFN, is a lexical resource under development, designed to support both humans and different applications within language technology, such as text generation, text understanding and information extraction. SweFN is constructed in line with the Berkeley FrameNet and the project is aiming to make it a free, full-scale, multi-functional lexical resource covering morphological, syntactic, and semantic descriptions of 50,000 entries. Frames populated by lexical units belonging to the general vocabulary dominate in SweFN, but there are also frames from the medical and the art domain. As Swedish is a language with very productive compounding, special attention is paid to semantic relations within the one word compounds which populate the frames. This is of relevance for understanding the meaning of the compounds and for capturing the semantic and syntactic alternations which are brought about in the course of compounding. SweFN is a component within a complex of modern and historical lexicon resources named SweFN++, available at <http://spraakbanken.gu.se/eng/swefn>."
53e9b0deb7602d9703b575f3,A fault attack on the LED block cipher,"['Philipp Jovanovic', 'Martin Kreuzer', 'Ilia Polian']",2012,Computer science,23,['53e99ae2b7602d97023684b8'],"A fault-based attack on the new low-cost LED block cipher is reported. Parameterized sets of key candidates called fault tuples are generated, and filtering techniques are employed to quickly eliminate fault tuples not containing the correct key. Experiments for LED-64 show that the number of remaining key candidates is practical for performing brute-force evaluation even for a single fault injection. The extension of the attack to LED-128 is also discussed."
53e9b102b7602d9703b80861,"Incremental joint approach to word segmentation, POS tagging, and dependency parsing in Chinese","['Jun Hatori', 'Takuya Matsuzaki', 'Yusuke Miyao', ""Jun'ichi Tsujii""]",2012,Computer science,81,['53e9b9b4b7602d97045a9050'],"We propose the first joint model for word segmentation, POS tagging, and dependency parsing for Chinese. Based on an extension of the incremental joint model for POS tagging and dependency parsing (Hatori et al., 2011), we propose an efficient character-based decoding method that can combine features from state-of-the-art segmentation, POS tagging, and dependency parsing models. We also describe our method to align comparable states in the beam, and how we can combine features of different characteristics in our incremental framework. In experiments using the Chinese Treebank (CTB), we show that the accuracies of the three tasks can be improved significantly over the baseline models, particularly by 0.6% for POS tagging and 2.4% for dependency parsing. We also perform comparison experiments with the partially joint models."
53e9b124b7602d9703ba6485,Semantics-preserving implementation of multirate mixed-criticality synchronous programs,['Sanjoy Baruah'],2012,Computer science,34,[],"Model-based design methodologies such as Simulink/ State-flow, that are based on the synchrony assumption, are widely used in many safety-critical application domains including avionics and automotive systems. The synchrony assumption asserts that actions (such as the execution of code) occur instantaneously. However, actual platforms obviously do not satisfy the synchrony assumption. This paper considers the problem of obtaining resource-efficient implementations of programs that are written under the synchrony assumption on actual platforms, such that these implementations execute in a manner that is semantically consistent with the execution sequences that would occur if the synchrony assumption were to hold."
53e9b12ab7602d9703bab016,Short collusion-secure fingerprint codes against three pirates,['Koji Nuida'],2012,Computer science,1,['53e9b12ab7602d9703bab016'],"In this article, we propose a new construction of probabilistic
collusion-secure fingerprint codes against up to three pirates and give a
theoretical security evaluation. Our pirate tracing algorithm combines a
scoring method analogous to Tardos codes (J. ACM, 2008) with an extension of
parent search techniques of some preceding 2-secure codes. Numerical examples
show that our code lengths are significantly shorter than (about 30% to 40% of)
the shortest known c-secure codes by Nuida et al. (Des. Codes Cryptogr., 2009)
with c = 3. Some preliminary proposal for improving efficiency of our tracing
algorithm is also given."
53e9b174b7602d9703bfdff0,Nonlinear L2-gain verification for nonlinear systems.,"['Peter M. Dower', 'Huan Zhang', 'Christopher M. Kellett']",2012,Nonlinear gain,15,[],"The conventional (linear) notion of finite L2-gain has been extensively studied and applied in the analysis and control of both linear and nonlinear dynamical systems over the last few decades. The connection between this finite gain property and dissipation is well-known, and is fundamental to providing a verification mechanism for the property via solution of a related Hamiltonâ€“Jacobiâ€“Bellman equation. Motivated by an interest in broadening the applicability of finite L2-gain in the analysis and control of nonlinear systems, this paper presents a generalized verification mechanism that permits nonlinear gain functions to be incorporated in the notion of finite L2-gain."
53e9b179b7602d9703bff691,Cooperative cognitive radio networking using quadrature signaling,"['Bin Cao', 'Lin X. Cai', 'Hao Liang', 'Jon W. Mark', 'Qinyu Zhang', 'H. Vincent Poor', 'Weihua Zhuang']",2012,Computer science,44,['53e9b67db7602d97041e711f'],"A quadrature signaling based two-phase cooperation framework for cooperative cognitive radio networking is proposed. By leveraging the degrees of freedom provided by orthogonal modulation, secondary users are able to relay the traffic of primary users and transmit their own in the same time slot without interference. To evaluate the cooperation performance of the proposed framework, a weighted sum throughput maximization problem is formulated, and closed-form solutions of the optimal power setting/allocation are obtained in the amplify-and-forward and decode-and-forward relaying modes. Simulation results validate the efficiency of the proposed framework. Â© 2012 IEEE."
53e9b19bb7602d9703c2405a,Nonlinearities and adaptation of color vision from sequential principal curves analysis.,"['Valero Laparra', 'Sandra JimÃ©nez', 'Gustavo Camps-Valls', 'JesÃºs Malo']",2012,Nonlinear system,24,"['558b4adae4b037c0875c178d', '53e9b102b7602d9703b7f524', '557e7eb46fee0fe990caa053', '53e9b008b7602d9703a62415']","Mechanisms of human color vision are characterized by two phenomenological aspects: the system is nonlinear and adaptive to changing environments. Conventional attempts to derive these features from statistics use separate arguments for each aspect. The few statistical explanations that do consider both phenomena simultaneously follow parametric formulations based on empirical models. Therefore, it may be argued that the behavior does not come directly from the color statistics but from the convenient functional form adopted. In addition, many times the whole statistical analysis is based on simplified databases that disregard relevant physical effects in the input signal, as, for instance, by assuming flat Lambertian surfaces. In this work, we address the simultaneous statistical explanation of the nonlinear behavior of achromatic and chromatic mechanisms in a fixed adaptation state and the change of such behavior (i.e., adaptation) under the change of observation conditions. Both phenomena emerge directly from the samples through a single data-driven method: the sequential principal curves analysis (SPCA) with local metric. SPCA is a new manifold learning technique to derive a set of sensors adapted to the manifold using different optimality criteria. Here sequential refers to the fact that sensors (curvilinear dimensions) are designed one after the other, and not to the particular (eventually iterative) method to draw a single principal curve. Moreover, in order to reproduce the empirical adaptation reported under D65 and A illuminations, a new database of colorimetrically calibrated images of natural objects under these illuminants was gathered, thus overcoming the limitations of available databases. The results obtained by applying SPCA show that the psychophysical behavior on color discrimination thresholds, discount of the illuminant, and corresponding pairs in asymmetric color matching emerge directly from realistic data regularities, assuming no a priori functional form. These results provide stronger evidence for the hypothesis of a statistically driven organization of color sensors. Moreover, the obtained results suggest that the nonuniform resolution of color sensors at this low abstraction level may be guided by an error-minimization strategy rather than by an information-maximization goal."
53e9b1b6b7602d9703c47801,Coverage-aware Geocast Routing in Urban Vehicular Networks,"['Ruobing Jiang', 'Yanmin Zhu']",2012,Computer science,10,[],"Geo cast routing in vehicular ad hoc networks plays an important role as the basis of applications such as traffic information sharing, emergency alarming, and geographic advertisement. It is quite challenging, however, to geo cast packets through multi-hop relay vehicles because of the highly dynamic network topology, large scale city road system and fast moving vehicles. Our idea is to measure vehicles' coverage capability and forward packets to those vehicles with higher probability to successfully deliver the packets. The idea is rooted in the widely accepted concept that vehicular trajectories improve packet routing and the fact that vehicular trajectories are nowadays available through widely used navigation system. To accomplish the idea, the difficulty is to measure the coverage capability of a vehicle over a specific region with only partially available vehicular trajectories without accurate timing information. We propose a novel coverage graph to maintain collected trajectories of all the encountered vehicles and their most update timing information so that the extended coverage capability of each vehicle can be estimated. The coverage graph is constructed in a distributed way based on locally shared information and the packet forwarding decisions can be adaptively made to meet different routing objectives."
53e9b1c9b7602d9703c59f76,Deciphering foreign language by combining language models and context vectors,"['Malte Nuhn', 'Arne Mauser', 'Hermann Ney']",2012,Computer science,45,[],"In this paper we show how to train statistical machine translation systems on real-life tasks using only non-parallel monolingual data from two languages. We present a modification of the method shown in (Ravi and Knight, 2011) that is scalable to vocabulary sizes of several thousand words. On the task shown in (Ravi and Knight, 2011) we obtain better results with only 5% of the computational effort when running our method with an n-gram language model. The efficiency improvement of our method allows us to run experiments with vocabulary sizes of around 5,000 words, such as a non-parallel version of the VERBMOBIL corpus. We also report results using data from the monolingual French and English GIGAWORD corpora."
53e9b1d1b7602d9703c653ac,Rx Stack Accelerator for 10 GbE Integrated NIC,"['Abel, F.', 'Hagleitner, C.', 'Verplanken, F.']",2012,Computer science,4,['557f073ed19faf961d16e427'],"The miniaturization of CMOS technology has reached a scale at which server processors are starting to integrate multi-gigabit network interface controllers (NIC). While transistors are becoming cheap and abundant in solid-state circuits, they remain at a premium on a processor die if they do not contribute to increase the number of cores and caches. Therefore, an integrated NIC (iNIC) must provide high networking performance under high logic density and low power dissipation. This paper describes the design of an integrated accelerator to offload computation-intensive protocol-processing tasks. The accelerator combines the concepts of the transport-triggered architecture with a programmable finite-state machine to deliver high instruction-level parallelism, efficient multiway branching and flexibility. The flexibility is key to adapt to protocol changes and address new applications. This accelerator was used in the construction of a 10 GbE iNIC in 45-nm CMOS technology. The ratio of performance (15 Mfps -- 20 Gb/s Tput per port) to area (0.7 mm2) and the power consumption (0.15 W) of this accelerator were core enablers for constructing a processor compute complex with four iNICs."
53e9b1eab7602d9703c7d6b8,Toward efficient radio spectrum utilization: User cooperation in cognitive radio networking,"['Cao Bin', 'Zhang Qinyu', 'Jon W. Mark', 'Lin X. Cai', 'H. Vincent Poor']",2012,Computer science,52,"['53e9b67db7602d97041e711f', '53e9b179b7602d9703bff691']","In a cooperative cognitive radio network, secondary users are able to negotiate with primary users for dedicated transmission opportunities through providing tangible service. Two novel and simple user cooperation frameworks are introduced to improve the spectral efficiency and utilization. To this end, an orthogonal signaling-based cooperation technology for leveraging the degrees of freedom in two-dimensional modulation is discussed. In the proposed framework, anSU is enabled to simultaneously transmit its own data and relay another user's packets in two orthogonal channels. Specifically, in the framework of user cooperation between PUs and SUs, a cross-layer design for cooperative communications between an active PU and an SU is first investigated. In the framework of cooperative spectrum leasing by a group of SUs, a cross-layer design for cooperation among SUs is then presented. Cooperation performance in terms of a weighed sum throughput maximization under certain power and throughput constraints is evaluated and analyzed in both frameworks via simulations. Â© 2012 IEEE."
53e9b1f2b7602d9703c889b1,Exploring grammatical error correction with not-so-crummy machine translation,"['Nitin Madnani', 'Joel Tetreault', 'Martin Chodorow']",2012,Computer science,15,"['53e9a19ab7602d9702a8ccf1', '53e9a698b7602d9702fc8b52', '53e99cf5b7602d97025adf72', '53e9ad11b7602d97036ef9c7']","To date, most work in grammatical error correction has focused on targeting specific error types. We present a probe study into whether we can use round-trip translations obtained from Google Translate via 8 different pivot languages for whole-sentence grammatical error correction. We develop a novel alignment algorithm for combining multiple round-trip translations into a lattice using the TERp machine translation metric. We further implement six different methods for extracting whole-sentence corrections from the lattice. Our preliminary experiments yield fairly satisfactory results but leave significant room for improvement. Most importantly, though, they make it clear the methods we propose have strong potential and require further study."
53e9b1ffb7602d9703c98562,Robust Hâˆž filtering for nonlinear stochastic systems with uncertainties and Markov delays.,"['Huiping Li', 'Yang Shi']",2012,Nonlinear system,161,['56d91ee0dabfae2eee91078b'],"This paper investigates the Hâˆž filtering problem for a class of general nonlinear stochastic systems considering model uncertainties and random time delays governed by Markov chains simultaneously. The general algebraic Hamiltonâ€“Jacobi inequality (HJI) is established first for general nonlinear stochastic systems with uncertainties and random Markovian delays. Then a set of sufficient conditions are derived for the filtering system to achieve stochastic stability in the sense of mean square and the prescribed disturbance attenuation level. Moreover, the developed results are specialized for a special class of nonlinear stochastic systems, by presenting the sufficient conditions in terms of matrix inequalities. Simulation results demonstrate the effectiveness of the proposed approach."
53e9b20cb7602d9703ca6440,A Pointwise Approach for Vietnamese Diacritics Restoration,"['Tuan Anh Luu', 'Kazuhide Yamamoto']",2012,Computer science,6,['53e9a3dbb7602d9702ced68f'],"The automatic insertion of diacritics in electronic texts is necessary for a number of languages, including French, Romanian, Croatian, Sindhi, Vietnamese, etc. When diacritics are removed from a word and the resulting string of characters is not a word, it is easy to recover the diacritics. However, sometimes the resulting string is also a word, possibly with different grammatical properties or a different meaning, and this makes recovery of the missing diacritics a difficult task for software as well as for human readers. This paper is the first to study automatic diacritic restoration in Vietnamese texts. Modern Vietnamese is a complex language with many diacritical marks, and white space does not always function as a word separator. This paper proposes a point wise approach for automatically recovering missing diacritics, using three features for classification: n-grams of syllables, n-grams of syllable types, and dictionary word features. Our experiments show that the proposed method can recover diacritics with a 94.7% accuracy rate."
53e9b221b7602d9703cb6f2e,An exact dual decomposition algorithm for shallow semantic parsing with constraints,"['Dipanjan Das', 'AndrÃ© F. T. Martins', 'Noah A. Smith']",2012,Computer science,65,"['53e9a825b7602d970316ee4c', '53e9bd38b7602d97049c4d50', '53e99ab2b7602d970232d07f']","We present a novel technique for jointly predicting semantic arguments for lexical predicates. The task is to find the best matching between semantic roles and sentential spans, subject to structural constraints that come from expert linguistic knowledge (e.g., in the FrameNet lexicon). We formulate this task as an integer linear program (ILP); instead of using an off-the-shelf tool to solve the ILP, we employ a dual decomposition algorithm, which we adapt for exact decoding via a branch-and-bound technique. Compared to a baseline that makes local predictions, we achieve better argument identification scores and avoid all structural violations. Runtime is nine times faster than a proprietary ILP solver."
53e9b221b7602d9703cb9b56,Tuning ECN for data center networks,"['Haitao Wu', 'Jiabo Ju', 'Guohan Lu', 'Chuanxiong Guo', 'Yongqiang Xiong', 'Yongguang Zhang']",2012,Computer science,52,[],"There have been some serious concerns about the TCP performance in data center networks, including the long completion time of short TCP flows in competition with long TCP flows, and the congestion due to TCP incast. In this paper, we show that a properly tuned instant queue length based Explicit Congestion Notification (ECN) at the intermediate switches can alleviate both problems. Compared with previous work, our approach is appealing as it can be supported on current commodity switches with a simple parameter setting and it does not need any modification on ECN protocol at the end servers. Furthermore, we have observed a dilemma in which a higher ECN threshold leads to higher throughput for long flows whereas a lower threshold leads to more senders on incast under buffer pressure. We address this problem with a switch modification only scheme - dequeue marking, for further tuning the instant queue length based ECN to achieve optimal incast performance and long flow throughput with a single threshold value. Our experimental study demonstrates that dequeue marking is effective for increasing the maximum incast senders close to the performance limit of ECN, achieving a gain anywhere from 16% to 140%."
53e9b228b7602d9703cc341a,A quantitative study of accuracy in system call-based malware detection,"['Davide Canali', 'Andrea Lanzi', 'Davide Balzarotti', 'Christopher Kruegel', 'Mihai Christodorescu', 'Engin Kirda']",2012,Computer science,153,['53e99e61b7602d9702725cff'],"Over the last decade, there has been a significant increase in the number and sophistication of malware-related attacks and infections. Many detection techniques have been proposed to mitigate the malware threat. A running theme among existing detection techniques is the similar promises of high detection rates, in spite of the wildly different models (or specification classes) of malicious activity used. In addition, the lack of a common testing methodology and the limited datasets used in the experiments make difficult to compare these models in order to determine which ones yield the best detection accuracy. In this paper, we present a systematic approach to measure how the choice of behavioral models influences the quality of a malware detector. We tackle this problem by executing a large number of testing experiments, in which we explored the parameter space of over 200 different models, corresponding to more than 220 million of signatures. Our results suggest that commonly held beliefs about simple models are incorrect in how they relate changes in complexity to changes in detection accuracy. This implies that accuracy is non-linear across the model space, and that analytical reasoning is insufficient for finding an optimal model, and has to be supplemented by testing and empirical measurements."
53e9b22eb7602d9703cc9af8,Dynamics of VLSI analog decoupled neurons.,['Luciana Carota'],2012,Computer science,1,['53e9bb1db7602d970475ac14'],"Electronic devices modeling the behavior of neural systems interacting with a natural environment are mainly composed of sensory devices and coupled spiking neural networks. In this context, the possibility to apply theoretical predictions on populations of analog VLSI neurons is aimed in view of their quantitative control. The purpose of this work is to state robust and scalable methods to obtain a quantitative match between experiments and theory for the spiking activity of non-interacting analog VLSI neurons. The decoupled neural dynamics is the starting point for the quantitative description of network coupled conditions. An empirical measure of the capacity, by which the VLSI neurons integrate the currents, an automatic calibration of the injected currents and few basic formulas allow the complete control of the neural dynamics."
53e9b240b7602d9703ce0cd1,UPPAAL-SMC: Statistical Model Checking for Priced Timed Automata,"['Peter E. Bulychev', 'Alexandre David', 'Kim Guldstrand Larsen', 'Marius Mikucionis', 'Danny BÃ¸gsted Poulsen', 'Axel Legay', 'Zheng Wang']",2012,Computer science,120,"['53e9a945b7602d9703297b75', '53e9b7b4b7602d970435ffb1', '53e9b102b7602d9703b82176']","  This paper offers a survey of uppaalsmc, a major extension of the real-time verification tool uppaal. uppaalsmc allows for the efficient analysis of performance properties of networks of priced timed automata under a natural stochastic semantics. In particular, uppaalsmc relies on a series of extensions of the statistical model checking approach generalized to handle real-time systems and estimate undecidable problems. uppaalsmc comes together with a friendly user interface that allows a user to specify complex problems in an efficient manner as well as to get feedback in the form of probability distributions and compare probabilities to analyze performance aspects of systems. The focus of the survey is on the evolution of the tool - including modeling and specification formalisms as well as techniques applied - together with applications of the tool to case studies. "
53e9b260b7602d9703d02aaa,A P2P Traffic Localization Method with Additional Delay Insertion,"['Takumi Miyoshi', 'Yuki Shinozaki', 'Olivier Fourmaux']",2012,Computer science,17,['53e9aed7b7602d97038fede4'],"Recently, it has been noted that the inefficiencies in peer-to-peer (P2P) overlay networks result in a large quantity of traffic among internet service providers (ISPs) or autonomous systems (ASes). To optimize cross-ISP/AS traffic, the existing approaches introduce network-aware strategies in which peers select geographically close peers as neighbors using topological information. However, each P2P application must be equipped with a locality-aware neighbor-selection procedure and/or a communication protocol to obtain the topological information from an ""oracle"" server, i.e., modifications of P2P applications are required for this scheme. In this study, we propose a novel approach for P2P traffic localization, called P2P-DISTO, featuring the insertion of an additional delay into each P2P packet based on the geographic location of its destination. Because P2P-DISTO is implemented on network routers independently of applications, it can be utilized by all P2P applications without software modifications. The experimental evaluations using existing P2P video streaming services show that our fundamental concept successfully achieves P2P traffic localization by discouraging connections with faraway peers due to the additional delay."
53e9b289b7602d9703d312b2,Development of a decision making system for selection of dental implant abutments based on the fuzzy cognitive map,"['Sehee Lee', 'Jeongsam Yang', 'Jeongho Han']",2012,Computer science,16,[],"Dental implant is a medical operation used to restore the functions of damaged or missing teeth. Correct implantation requires the proper selection of size and shape among the implant structures. In this paper, we propose a method of constructing a Web-based decision making system that enables the selection of a suitable type of abutment by taking into account the patient's anatomical data and preferences that are based on an expert's knowledge and experience for those patients. After the classification of the types of abutment that can be connected to fixtures of implants, we built a knowledge base and case base library according to the characteristics of osseous tissue and teeth shape to select optimal abutment. Moreover, we introduce a fuzzy cognitive map that takes into consideration expert's knowledge for factors that affect implantation. After the determination of the cause-and-effect relationship among the concepts of the fuzzy cognitive map, an osseointegration factor with the highest conceptual concentration weight is inferred from the decision making system. In addition, the selection process for abutment is expressed as a decision making tree and then, it is applied for the rule-based reasoning and case-based reasoning. The optimized selection result is finally extracted based on the fuzzy membership function using fuzzy inference."
53e9b290b7602d9703d3336d,Event-B Formalisation of Web Services for Dynamic Composition,"['Lazhar Hamel', 'Mohamed Graiet', 'Walid Gaaloul']",2012,Computer science,7,['53e9be56b7602d9704b1346a'],"The capacity of a composite service to change configuration according to the component services behavior is essential. In particular, this reconfiguration should be done dynamically without disturbing the service execution. To the best of our knowledge, few works were interested in verifying the coherence of this dynamic reconfiguration. By dynamic reconfiguration we mean for example, overcome the failure or the unavailability of a service component by the the discovery and the replacement of another service that provides the same functionalities. But, the new service may have the same structure but provide additional features that can make the composite service not behaving as expected. To do so, we propose an approach based on Event-B for a formal verification of the structural and behavioral properties of the component service before dynamically integrated into the composition during the execution."
53e9b295b7602d9703d3d430,Adaptive reinforcement learning method for networks-on-chip,"['Fahimeh Farahnakian', 'Masoumeh Ebrahimi', 'Masoud Daneshtalab', 'Juha Plosila', 'Pasi Liljeberg']",2012,Computer science,15,"['53e99859b7602d9702094562', '53e9a508b7602d9702e263c9', '53e9b66cb7602d97041d2b74']","In this paper, we propose a congestion-aware routing algorithm based on Dual Reinforcement Q-routing. In this method, local and global congestion information of the network is provided for each router, utilizing learning packets. This information should be dynamically updated according to the changing traffic conditions in the network. For this purpose, a congestion detection method is presented to measure the average of free buffer slots in a specific time interval. This value is compared with maximum and minimum threshold values and based on the comparison result, the learning rate is updated. If the learning rate is a large value, it means the network gets congested and global information is more emphasized than local information. In contrast, local information is more important than global when a router receives few packets in a time interval. Experimental results for different traffic patterns and network loads show that the proposed method improves the network performance compared with the standard Q-routing, DRQ-routing, and Dynamic XY-routing algorithms."
53e9b2c6b7602d9703d70188,Toward a validated computing attitudes survey,"['Allison Elliott Tew', 'Brian Dorn', 'Oliver Schneider']",2012,Computer science,19,[],"The Computing Attitudes Survey (CAS) is a newly designed instrument, adapted from the Colorado Learning Attitudes about Science Survey (CLASS), for measuring novice to expert-like perceptions about computer science. In this paper we outline the iterative design process used for the adaptation and present our progress toward establishing the instrument's validity. We present results of think-aloud interviews and discuss procedures used to determine expert consensus for CAS items. We also detail results of a pilot of the instrument with 447 introductory students in Fall 2011 along with a preliminary factor analysis of this data. Findings to date show consistent interpretation of statements by faculty and students, establish expert consensus of opinion and identify eight candidate factors for further analysis."
53e9b2dbb7602d9703d8eb1a,Touch-Based mobile phone interface guidelines and design recommendations for elderly people: a survey of the literature,"['Muna S. Al-Razgan', 'Hend S. Al-Khalifa', 'Mona D. Al-Shahrani', 'Hessah H. AlAjmi']",2012,Computer science,46,['53e9ac19b7602d97035ddf2d'],"Mobile phones are becoming a great necessity for elderly people; the features they provide supported by rich functionality made them one of the indispensable gadgets used in their daily life. However, as mobile phones get more advanced and their interfaces become more complicated, new design recommendations and guidelines need to be developed to serve the elderly needs. In this paper we present a set of guidelines and design recommendations for touch based mobile phones targeted towards elderly people. These guidelines were distilled and consolidated after a comprehensive review of the literature. We hope that these compiled guidelines will serve as an information base for future designers/developers to use while designing touch based mobile interfaces for elderly people."
53e9b2dbb7602d9703d8fef9,Percentile ranks and the integrated impact indicator (I3),"['Loet Leydesdorff', 'Lutz Bornmann']",2012,Computer science,29,[],"  We tested Rousseau's (in press) recent proposal to define percentile classes in the case of the Integrated Impact Indicator (I3) so that the largest number in a set always belongs to the highest (100th) percentile rank class. In the case a set of nine uncited papers and one with citation, however, the uncited papers would all be placed in the 90th percentile rank. A lowly-cited document set would thus be advantaged when compared with a highly-cited one. Notwithstanding our reservations, we extended the program for computing I3 in Web-of-Science data (at http://www.leydesdorff.net/software/i3) with this option; the quantiles without a correction are now the default. As Rousseau mentions, excellence indicators (e.g., the top-10%) can be considered as special cases of I3: only two percentile rank classes are distinguished for the evaluation. Both excellence and impact indicators can be tested statistically using the z-test for independent proportions. "
53e9b344b7602d9703e1aeae,A hybrid paradigm for adaptive parallel search,"['Xi Yun', 'Susan L. Epstein']",2012,Computer science,12,"['53e9af46b7602d970398230b', '53e9a570b7602d9702e99fb8', '53e9abc4b7602d9703572885']","Parallelization offers the opportunity to accelerate search on constraint satisfaction problems. To parallelize a sequential solver under a popular message passing protocol, the new paradigm described here combines portfolio-based methods and search space splitting. To split effectively and to balance processor workload, this paradigm adaptively exploits knowledge acquired during search and allocates additional resources to the most difficult parts of a problem. Extensive experiments in a parallel environment show that this paradigm significantly improves the performance of an underlying sequential solver, outperforms more naive approaches to parallelization, and solves many difficult problems left open after recent solver competitions."
53e9b388b7602d9703e68989,Resource-Aware Video Multicasting via Access Gateways in Wireless Mesh Networks,"['Wanqing Tu', 'Cormac J. Sreenan', 'Chun Tung Chou', 'Archan Misra', 'sanjay kumar jha']",2012,Computer science,37,['53e9b388b7602d9703e68989'],"This paper studies video multicasting in large-scale areas using wireless mesh networks. The focus is on the use of Internet access gateways that allow a choice of alternative routes to avoid potentially lengthy and low-capacity multihop wireless paths. A set of heuristic-based algorithms is described that together aim to maximize reliable network capacity: the two-tier integrated architecture algorithm, the weighted gateway uploading algorithm, the link-controlled routing tree algorithm, and the dynamic group management algorithm. These algorithms use different approaches to arrange nodes involved in video multicasting into a clustered and two-tier integrated architecture in which network protocols can make use of multiple gateways to improve system throughput. Simulation results are presented, showing that our multicasting algorithms can achieve up to 40 percent more throughput than other related published approaches."
53e9b38fb7602d9703e73514,Graph process specifications for hybrid networked systems,"['Philip Y. Twu', 'Patrick Martin', 'Magnus B. Egerstedt']",2012,Computer science,7,"['53e9b38fb7602d9703e73514', '557ce43bf667eeed56194509']","Many large-scale multi-agent missions consist of a sequence of subtasks, each of which can be accomplished separately by having agents execute appropriate decentralized controllers. However, many decentralized controllers have network topological prerequisites that must be satisfied in order to achieve the desired effect on a system. Therefore, one cannot always hope to accomplish the original mission by having agents naively switch through executing the controllers for each subtask. This paper extends the Graph Process Specification (GPS) framework, which was presented in previous work as a way to script decentralized control sequences for agents, while ensuring that network topological requirements are satisfied when each controller in the sequence is executed. Atoms, the fundamental building blocks in GPS, each explicitly state a network topological transition. Moreover, they specify the means to make that transition occur by providing a multi-agent controller, as well as a way to locally detect the transition. Scripting a control sequence in GPS therefore reduces to selecting a sequence of atoms from a library to satisfy network topological requirements, and specifying interrupt conditions for switching. As an example of how to construct an atom library, the optimal decentralization algorithm is used to generate atoms for agents to track desired multi-agent motions with when the network topology is static. The paper concludes with a simulation of agents performing a drumline-inspired dance using decentralized controllers generated by optimal decentralization and scripted using GPS."
53e9b395b7602d9703e797d2,A computational approach to the automation of creative naming,"['GÃ¶zde Ã–zbal', 'Carlo Strapparava']",2012,Computer science,30,[],"In this paper, we propose a computational approach to generate neologisms consisting of homophonic puns and metaphors based on the category of the service to be named and the properties to be underlined. We describe all the linguistic resources and natural language processing techniques that we have exploited for this task. Then, we analyze the performance of the system that we have developed. The empirical results show that our approach is generally effective and it constitutes a solid starting point for the automation of the naming process."
53e9b39db7602d9703e7ecb3,BeepBeep: A high-accuracy acoustic-based system for ranging and localization using COTS devices,"['Chunyi Peng', 'Guobin Shen', 'Yongguang Zhang']",2012,Computer science,40,['53e9b321b7602d9703ded81f'],"We present the design and implementation of BeepBeep, a high-accuracy acoustic-based system for ranging and localization. It is a pure software-based solution and uses the most basic set of commodity hardware -- a speaker, a microphone, and some form of interdevice communication. The ranging scheme works without any infrastructure and is applicable to sensor platforms and commercial-off-the-shelf mobile devices. It achieves high accuracy through three techniques: two-way sensing, self-recording, and sample counting. We further devise a scalable and fast localization scheme. Our experiments show that up to one-centimeter ranging accuracy and three-centimeter localization accuracy can be achieved."
53e9b3ceb7602d9703ebd9cc,Filtering clones for individual user based on machine learning analysis,"['Jiachen Yang', 'Keisuke Hotta', 'Yoshiki Higo', 'Hiroshi Igaki', 'Shinji Kusumoto']",2012,Computer science,7,[],"Results from code clone detectors may contain plentiful useless code clones, and judging whether a code clone is useful varies from user to user based on different purposes of them. We are planing a system to study the judgment of each individual user by applying machine learning algorithms on code clones. We describe the reason why individual judgment should be respected and how in this paper.

"
53e9b3e9b7602d9703ed5341,A decision-theoretic characterization of organizational influences,"['Jason Sleight', 'Edmund H. Durfee']",2012,Computer science,5,[],"Despite a large body of research on integrating organizational concepts into cooperative multiagent systems, a formal understanding of how organizations can influence agents' decisions remains elusive. This paper works toward such an understanding by beginning with a model of agent decision making based on decision-theoretic principles, and then examining the possible routes that organizational influences can take to affect that model. We show that alternative avenues of applying influences correspond to different prior notions of organizational control, and empirically demonstrate the impact that each can have on the quality and overhead of coordinated behavior. To do so, we must define the agents' baseline behavior (without a designed organization), and we present a methodology for initializing agents' models to comprise what amounts to an ""uninformed"" organization. Finally, we show how the specification of organizational influences in terms of components of a decision-theoretic agent creates opportunities for agents to compare actual events with predictions implied in the models, such that agents can reason about whether to change organizations. We demonstrate that this capability to question and change organizations can be valuable if used judiciously."
